RA	DE	Hbeta	RVHbeta	SigmHbeta	[OIII]4959	RV[OIII]4959	Sigm[OIII]4959	[OIII]5007	RV[OIII]5007	Sigm[OIII]5007
87.2544	8	64.21	-214.7450615	0	-1.05E+00	-136.38 	61.14566376	-3.16E+00	-157.1992396	60.18777142
85.824	8	13.31	-291.7128492	0	2.75E+00	-190.13 	24.73755911	8.25E+00	-210.4171086	23.59261299
84.3936	8	-4.728	-43.4793993	95.15991843	1.52E+00	-245.56 	4.557817938	4.57E+00	-265.311131	0
82.9632	8	8.066	-225.8461847	27.54954466	-1.22E+00	-360.37 	89.43547273	-3.66E+00	-378.990246	88.31492706
81.5328	8	6.573	-382.3103493	16.4674478	7.10E-01	-298.40 	31.11680139	2.13E+00	-317.6310607	30.09952667
80.1024	8	12.87	-145.8564246	17.46437883	1.24E+00	-281.29 	58.32762841	3.71E+00	-300.6899393	57.37982244
78.672	8	6.407	-225.7228389	18.10039384	-1.99E+00	-313.64 	27.15139986	-5.97E+00	-332.7164409	26.06576396
77.2416	8	12.86	-471.2426809	0	3.64E+05	-285.65 	0	1.09E+06	-305.0000479	0
75.8112	8	9.908	-247.8017396	0	-2.78E+00	-105.55 	27.92035132	-8.33E+00	-126.6693035	26.85045481
74.3808	8	22.12	-206.7892565	0	1.25E+00	-303.24 	62.91153436	3.74E+00	-322.4200703	61.94651619
72.9504	8	-4.323	251.6254598	205.7296633	3.12E+00	-153.67 	1.919127352	9.36E+00	-174.3199489	0
71.52	8	-3.307	119.6454392	102.8565565	-1.70E+00	-258.26 	51.29329339	-5.09E+00	-277.8822812	50.36218354
70.0896	8	7.743	106.0157268	42.56065474	8.39E+05	-257.47 	0	2.52E+06	-277.1040671	0
68.6592	8	-4.638	-187.97902	50.79831162	6.36E+00	-290.72 	0	1.91E+01	-310.028508	0
67.2288	8	96.12	433.8688994	0	6.81E-01	-241.82 	84.50384974	2.04E+00	-261.6595112	83.41718734
65.7984	8	12.59	-199.2651619	0	-7.35E-01	 921.38 	1320.573763	-2.20E+00	890.2170192	1307.636212
64.368	8	12.33	-290.6027369	17.83990516	-1.67E+00	-114.44 	57.70879008	-5.02E+00	-135.4691086	56.76296812
62.9376	8	-11.53	-260.8147229	0	-2.61E+00	-303.06 	47.76505039	-7.83E+00	-322.2404824	46.83645437
61.5072	8	12.51	-410.2481761	0	2.25E+00	-276.40 	57.70879008	6.74E+00	-295.8410671	56.76296812
60.0768	8	-1.959	-239.9692804	68.22955326	-3.72E+00	-112.99 	8.932443796	-1.12E+01	-134.0324058	5.900491867
58.6464	8	-9.107	-375.6496754	0	-6.85E+01	-304.33 	0	-2.06E+02	-323.4975974	0
57.216	8	-3.776	-240.7093553	65.86864777	-1.35E+00	-438.59 	109.7195456	-4.03E+00	-456.452476	108.4460088
55.7856	8	12.67	-271.6691545	22.89957301	-7.33E+00	-215.40 	0	-2.20E+01	-235.4995463	0
54.3552	8	4.265	-204.4456861	98.99735186	6.42E+00	-223.86 	0	1.93E+01	-243.8204505	0
52.9248	8	30.48	-239.599243	0	-1.43E+00	-111.24 	52.46312249	-4.28E+00	-132.2963898	51.53021668
51.4944	8	-3.211	-164.9750257	166.8801333	-5.91E-01	 1,582.81 	3097.745387	-1.77E+00	1545.173942	3067.428899
50.064	8	-5.636	1.171785229	105.6484008	3.38E+00	-335.04 	11.2600112	1.02E+01	-353.9676709	8.994436558
48.6336	8	3.783	-372.0109739	92.91894791	2.23E+00	 520.21 	24.6738266	6.69E+00	492.9686741	23.52708224
47.2032	8	-3.041	-390.9445563	92.94563752	-6.37E+00	 218.66 	0	-1.91E+01	194.3739265	0
45.7728	8	-8.431	-406.3011101	47.6716129	4.18E+00	-272.29 	0	1.25E+01	-291.8302716	0
44.3424	8	-8.924	-123.9008698	21.27249286	-3.69E+00	-63.11 	0	-1.11E+01	-84.64574441	0
42.912	8	3.027	-190.1992446	48.84692797	-4.17E-01	-214.67 	75.20743698	-1.25E+00	-234.7213323	74.17949459
41.4816	8	3.027	-190.1992446	48.84692797	-4.17E-01	-214.67 	75.20743698	-1.25E+00	-234.7213323	74.17949459
40.0512	8	20.2	-261.5547978	0	7.19E-01	-399.12 	127.3852946	2.16E+00	-417.3621853	125.9666873
38.6208	8	-4.075	-293.192999	58.25349277	-8.59E-01	-200.89 	98.7197727	-2.58E+00	-221.072655	97.53152809
37.1904	8	3.439	-166.3935026	21.51286284	-1.10E+00	-282.38 	284.9105266	-3.29E+00	-301.7674665	282.0459026
35.76	8	18.01	-296.1532985	0	-3.97E+00	-115.89 	0	-1.19E+01	-136.9058115	0
34.3296	8	-4.573	-264.083387	26.47682713	-1.49E+01	-316.78 	0	-4.48E+01	-335.8292971	0
32.8992	8	9.225	-219.4322024	27.61224254	1.43E+00	-373.00 	29.59073701	4.30E+00	-391.5613962	28.55069069
31.4688	8	21.09	-239.1058597	0	-2.30E+00	-147.27 	45.4777841	-6.90E+00	-167.9745112	44.54812327
30.0384	8	12.25	-176.1378218	12.04756033	-2.64E+00	-119.09 	37.08435814	-7.93E+00	-140.0785304	36.12548149
28.608	8	2.403	-277.0346974	110.7215988	1.94E+00	-205.66 	23.8721364	5.82E+00	-225.8018019	22.70159996
27.1776	8	3.581	-356.037691	48.2317286	-2.90E+00	-135.36 	0	-8.68E+00	-156.1815751	0
25.7472	8	6.447	-577.073389	64.04643624	-7.68E-01	 1,206.30 	1139.806258	-2.30E+00	1172.289684	1128.634765
24.3168	8	-7.758	-360.7248319	55.09046596	-1.89E+00	-207.42 	119.0795224	-5.68E+00	-227.5378179	117.7301508
22.8864	8	14.45	531.1270734	5.912126983	-1.15E+00	-137.53 	678.5304133	-3.45E+00	-158.396492	671.8591258
21.456	8	8.689	-198.7101057	40.81808652	2.14E+00	-230.09 	23.19103337	6.40E+00	-249.9863003	21.99845394
20.0256	8	12.44	-205.3707797	11.27260095	4.06E-01	-828.46 	685.7998717	1.22E+00	-842.5065112	679.0577998
18.5952	8	-64.45	-263.4666579	0	-2.80E+00	-95.22 	15.03402089	-8.40E+00	-116.4327955	13.34921131
17.1648	8	15.43	-201.3003678	15.43622071	1.55E+00	-367.14 	79.61212759	4.66E+00	-385.6948594	78.55730686
15.7344	8	18.61	-192.1111047	0	1.06E+00	-354.50 	69.06402349	3.19E+00	-373.1835719	68.07009209
14.304	8	9.777	-190.5076091	26.47682713	-3.57E+02	-287.88 	0	-1.07E+03	-307.2149649	0
12.8736	8	-24	-267.5987426	0	-2.68E+00	-203.61 	0	-8.05E+00	-223.7664728	0
10.0128	8	4.929	-223.4409414	30.75874197	-1.92E+00	-530.24 	79.21701908	-5.75E+00	-547.2042077	78.16468343
8.5824	8	9.774	-188.2873845	14.15141747	-1.19E+00	-255.72 	177.4073559	-3.58E+00	-275.3680511	175.5479175
7.152	8	-19.63	-283.942063	0	-1.04E+00	-304.69 	162.7908792	-3.12E+00	-323.8567732	161.0633448
5.7216	8	18.95	-264.2067328	0	-1.52E+00	-350.94 	43.28595955	-4.56E+00	-369.6516773	42.35291356
4.2912	8	-4.408	-389.0326962	76.27859517	2.92E+00	 137.96 	72.5102793	8.76E+00	114.4573291	71.4978169
2.8608	8	-2.985	-581.3288196	75.79385227	-8.44E-01	-318.17 	92.57757678	-2.53E+00	-337.2061374	91.43464126
1.4304	8	191.2	-295.6599152	0	-1.12E+00	-283.59 	92.65607712	-3.37E+00	-302.9647188	91.51257493
214.56	6	5.153	-191.0626653	41.76222376	-7.60E+00	-220.36 	0	-2.28E+01	-240.3484185	0
213.1296	6	13.29	-209.7495561	7.291085063	-2.53E+00	-174.89 	46.00269752	-7.60E+00	-195.3317284	45.07349044
211.6992	6	13.63	-509.2331915	3.904501183	-9.96E-01	 3,253.16 	3824.315601	-2.99E+00	3199.178128	3786.891445
210.2688	6	21.55	-265.6252096	0	-2.96E+00	-220.66 	47.8199874	-8.88E+00	-240.7075942	46.89138897
208.8384	6	9.892	-248.2951228	20.01725382	-2.88E+00	 8,894.74 	16805.16239	-8.63E+00	8785.557808	16640.73357
207.408	6	19.85	-31147.96326	29767.81505	-1.95E+00	-386.79 	8.39580696	-5.86E+00	-405.1502109	5.06931013
205.9776	6	4.867	-2890.547469	5286.998652	-7.35E-01	-11.30 	133.9702049	-2.20E+00	-33.34347923	132.4956446
204.5472	6	5.405	-48.65992347	63.03850835	-2.02E+00	-448.63 	75.8148639	-6.07E+00	-466.4495335	74.78332753
203.1168	6	11.55	-140.8609192	0	-1.44E+00	-428.02 	139.8501729	-4.31E+00	-445.9765176	138.3249737
201.6864	6	4.09	617.9008533	119.234469	1.09E+00	-356.32 	64.27344807	3.27E+00	-374.9794505	63.30254996
200.256	6	4.543	280.1183427	95.10658399	-2.47E+00	 22,824.94 	13900.3322	-7.40E+00	22579.46184	13764.32498
198.8256	6	12580	-877.4821181	0	-1.03E+00	-867.03 	429.7237732	-3.10E+00	-880.6988626	425.4681856
197.3952	6	-4.046	-151.7153508	182.9979669	-1.34E+00	-397.97 	97.54464977	-4.02E+00	-416.2247955	96.36521826
195.9648	6	14.04	-501.9557885	0	-1.77E+00	-100.72 	68.02804433	-5.30E+00	-121.8802939	67.03938058
194.5344	6	-148.2	621.2311903	0	-1.13E+00	 5,772.28 	7393.327008	-3.39E+00	5693.653495	7320.98518
193.104	6	4.233	-142.1560502	65.35227432	-1.18E+00	-347.01 	762.062008	-3.53E+00	-365.760607	754.5769605
191.6736	6	5.128	-182.1200938	67.6873132	-9.72E-01	-359.76 	91.68773255	-2.92E+00	-378.3916198	90.55119617
190.2432	6	-14.82	-60.56279449	0	-1.21E+00	 2,336.67 	2444.533221	-3.63E+00	2291.660812	2420.606095
188.8128	6	12.04	-25780.7552	30556.0444	-1.16E+00	-1,436.51 	148.0029089	-3.47E+00	-1444.604741	146.40659
187.3824	6	2.975	-2781.201405	3132.300724	3.86E+00	-880.09 	0	1.16E+01	-893.6291885	0
185.952	6	7.643	-1150.878114	36.00814169	-9.07E-01	-116.68 	169.8942967	-2.72E+00	-137.6840256	168.1028977
184.5216	6	6.255	-190.3842633	68.33796696	-1.36E+00	 4,493.13 	5940.38109	-4.07E+00	4427.020323	5882.254661
183.0912	6	6.524	-477.3482987	46.29574711	-1.22E+00	 2,660.53 	3495.786723	-3.66E+00	2612.344866	3461.576468
181.6608	6	23.56	-242.7445612	0	-3.09E+00	-508.54 	6.798125856	-9.26E+00	-525.7135272	1.37679084
180.2304	6	15.71	-263.6516766	0	-4.73E+00	-112.51 	0	-1.42E+01	-133.5535048	0
178.8	6	35.93	-241.572776	0	-3.77E+00	 9,883.34 	24958.37941	-1.13E+01	9764.49123	24714.17714
177.3696	6	3.502	-352.9540457	193.2879784	-1.99E+01	-337.21 	0	-5.97E+01	-356.0628626	0
175.9392	6	6.481	-219.3705295	19.55535021	-4.18E+00	 21,114.57 	26943.54907	-1.25E+01	20885.8286	26679.92328
174.5088	6	4.668	-530.9420547	105.0370403	-3.19E+00	 461.51 	92.49907399	-9.58E+00	434.8420703	91.35670479
173.0784	6	6.351	-287.0257083	127.0985261	-1.80E+00	-113.77 	33.59050414	-5.40E+00	-134.8106198	32.60262528
171.648	6	-6.929	560.1750125	30.45427045	-9.18E-01	-163.65 	122.1436739	-2.75E+00	-184.1972812	120.7689509
170.2176	6	4.454	-300.0386916	47.83973374	-9.16E-01	-142.73 	37.37004985	-2.75E+00	-163.4848147	36.41300882
168.7872	6	5.484	-228.4364468	34.29852358	-3.59E+00	 21,614.28 	15826.90554	-1.08E+01	21380.65302	15672.04825
167.3568	6	1.863	-186.6838889	316.4492312	-9.32E-01	 1,513.83 	3004.712205	-2.80E+00	1476.810831	2975.305767
165.9264	6	-6.313	-1784.32054	275.5856972	1.79E+04	0	245.9941379	5.35E+04	0	732.5500538
164.496	6	21.42	-27580.74065	35262.81347	3.05E+00	-212.07 	16.17663006	9.16E+00	-232.1472396	14.60029392
163.0656	6	3.329	-2332.099298	1375.784523	-1.24E+00	-262.43 	432.5508609	-3.72E+00	-282.0128019	428.2679456
161.6352	6	844900	-190.0142259	0	-1.18E+00	-269.81 	137.8561323	-3.53E+00	-289.3160415	136.348172
160.2048	6	2.587	-382.3720222	118.6250062	-1.68E+00	-444.70 	251.8127951	-5.02E+00	-462.5584633	249.2618918
158.7744	6	4.002	-1460.35276	3353.212686	-3.00E+00	-709.97 	5.861896427	-9.00E+00	-725.1757764	0
157.344	6	6.593	-10182.19691	16571.82157	2.30E+00	-242.06 	47.60019138	6.91E+00	-261.839099	46.6715951
155.9136	6	4.718	-214.5600428	236.1930236	3.15E+00	-143.70 	0	9.43E+00	-164.5024792	0
154.4832	6	22.73	-214.3133512	0	-9.87E-01	 2,850.41 	3479.635018	-2.96E+00	2800.373355	3445.582768
153.0528	6	4.398	-256.4976194	77.92012847	1.84E+00	-273.68 	41.38599516	5.51E+00	-293.1472492	40.44784636
151.6224	6	22.3	-215.3001177	0	1.36E+01	-148.54 	0	4.09E+01	-169.2316262	0
150.192	6	20.16	-215.3617906	0	-1.37E+00	-278.75 	96.8132239	-4.12E+00	-298.1757093	95.63924487
148.7616	6	5.533	-4508.659525	7086.259562	-7.47E+00	-454.25 	0	-2.24E+01	-471.9568946	0
147.3312	6	3.797	-332.2936219	126.4105049	3.39E+00	-126.89 	0	1.02E+01	-147.8008083	0
145.9008	6	8.719	-326.8047332	30.88031223	1.33E+00	-260.01 	49.73796187	3.98E+00	-279.6182971	48.80852752
144.4704	6	-22.46	-319.7740218	0	-1.66E+00	-383.76 	63.12531435	-4.99E+00	-402.1570799	62.15939464
143.04	6	-8.642	-320.0823863	6.479257737	-4.13E+00	-160.14 	12.11406976	-1.24E+01	-180.7252492	10.02367136
141.6096	6	-8.978	-321.3158445	38.54269324	-1.73E+00	 483.94 	76.31645206	-5.19E+00	457.0511022	75.28191958
140.1792	6	2844	-238.9825139	0	4.40E+00	-238.73 	0	1.32E+01	-258.546655	0
138.7488	6	13.79	-466.55554	0	-1.40E+00	 7,072.35 	7230.656131	-4.21E+00	6980.999134	7159.905865
137.3184	6	6.513	-188.4724032	47.222922	-9.66E-01	-166.97 	50.33891683	-2.90E+00	-187.4897252	49.40893562
134.4576	6	141.6	-237.1323267	0	-7.77E+00	-352.21 	0	-2.33E+01	-370.9087923	0
133.0272	6	9.774	-191.3093569	30.39328106	5.93E+00	-274.28 	25.49799224	1.78E+01	-293.7458754	24.37351602
131.5968	6	11.93	-207.8376959	29.93482267	3.59E+00	-189.22 	37.96865795	1.08E+01	-209.5191693	37.01523164
130.1664	6	-3.593	-69.93707632	64.5091407	2.46E+00	-265.51 	30.75952293	7.37E+00	-285.0657955	29.7372648
128.736	6	4.49	-405.1293248	218.6912471	3.14E+00	-290.72 	46.03030197	9.42E+00	-310.028508	45.10111517
127.3056	6	13.2	-187.300618	57.45738537	4.07E+00	-274.58 	59.40249934	1.22E+01	-294.0451885	58.45104375
125.8752	6	13.91	-200.49862	37.29410612	8.16E+00	-289.88 	0	2.45E+01	-309.1904313	0
124.4448	6	18.42	-21371.94411	13541.78664	8.37E+00	-244.48 	0	2.51E+01	-264.2336038	0
123.0144	6	11.19	-9969.795423	14528.60642	6.95E+00	-268.48 	44.17566662	2.09E+01	-288.0589265	43.24429698
121.584	6	10.19	-138.8257132	76.38629334	7.64E+00	-269.38 	24.92841379	2.29E+01	-288.8970032	23.78877439
120.1536	6	31.33	-200.7453117	22.19363833	1.40E+01	-267.39 	20.86083899	4.19E+01	-286.9215367	19.57757489
118.7232	6	40.01	-198.9567974	20.26398068	2.35E+01	-257.53 	22.03841188	7.06E+01	-277.1639297	20.80419952
117.2928	6	37	-198.0933767	22.69875726	1.66E+01	-259.83 	16.48381653	4.99E+01	-279.4387093	14.93338744
115.8624	6	15.42	-194.3313294	19.196588	8.69E+00	-270.53 	37.99711875	2.61E+01	-290.034393	37.04385669
114.432	6	9.1	-200.9920033	47.25098109	6.60E+00	-271.20 	27.3981759	1.98E+01	-290.6928818	26.31774008
113.0016	6	8.04	-190.5076091	46.12690814	6.18E+00	-262.73 	36.91273916	1.85E+01	-282.312115	35.95272452
111.5712	6	11.3	-198.5867599	18.76184625	-2.44E+00	 12,054.73 	16234.8528	-7.32E+00	11914.63681	16076.00405
110.1408	6	2.461	-223.5026143	53.76513222	6.51E+00	-255.78 	12.20635709	1.95E+01	-275.4877764	10.1328549
108.7104	6	10.59	-208.1460605	36.38901586	5.46E+00	-259.05 	29.40982778	1.64E+01	-278.6604952	28.36681233
107.28	6	11.37	-207.2209669	47.53145497	5.95E+00	-255.24 	13.58156548	1.79E+01	-274.8891502	11.72381898
105.8496	6	34.71	-200.5602929	13.32724422	1.77E+01	-270.47 	17.60940251	5.30E+01	-289.9745304	16.14415182
104.4192	6	67.57	-200.4369471	18.57927129	3.24E+01	-271.92 	20.27857621	9.73E+01	-291.4112332	18.96823509
102.9888	6	125.2	-202.6571718	15.43622071	4.87E+01	-271.02 	16.17663006	1.46E+02	-290.5731565	14.60029392
101.5584	6	120.8	-207.7143501	14.02333084	3.45E+01	-276.94 	15.86615616	1.04E+02	-296.3798307	14.26232307
100.128	6	49.21	-202.4104801	11.66463472	1.22E+01	-285.52 	17.60940251	3.65E+01	-304.8803227	16.14415182
98.6976	6	26.73	-203.3355738	22.261249	9.08E+00	-282.38 	18.91315731	2.72E+01	-301.7674665	17.53062655
97.2672	6	22.09	-211.2297058	22.99972615	4.83E+00	-266.06 	28.89556191	1.45E+01	-285.6045591	27.84376871
95.8368	6	52.11	-216.6569216	0	5.77E+00	-287.40 	26.06332038	1.73E+01	-306.7360639	24.95295024
94.4064	6	20.64	-212.463164	11.22290902	-4.50E+00	-110.63 	0	-1.35E+01	-131.6977636	0
92.976	6	158.1	-215.1767719	0	8.60E+01	-287.04 	0	2.58E+02	-306.3768882	0
91.5456	6	11.67	-197.7233392	58.2809274	4.75E+02	-286.49 	0	1.43E+03	-305.8381246	0
90.1152	6	69.29	-234.5420646	0	-5.29E+00	-345.13 	0	-1.59E+01	-363.9048658	0
88.6848	6	27.11	-212.5248369	0	2.28E+00	-242.00 	21.70468453	6.83E+00	-261.7792364	20.45729019
87.2544	6	18.6	-201.855424	0	3.44E+01	-252.15 	0	1.03E+02	-271.8960192	0
85.824	6	-92.39	-240.0309533	0	-1.29E+00	 3,015.51 	6413.064472	-3.86E+00	2963.858169	6350.313418
84.3936	6	5.731	232.0751483	29.96544448	-4.19E+00	-92.25 	18.08559485	-1.26E+01	-113.4995272	16.652337
82.9632	6	-18.37	-259.8896293	0	-9.74E-01	 1,755.77 	3045.720771	-2.92E+00	1716.440898	3015.91319
81.5328	6	9.684	-307.6861321	0	-9.57E-01	 3,050.27 	6494.412821	-2.87E+00	2998.279176	6430.865869
80.1024	6	4.261	-225.4144744	92.94563752	9.75E-01	-265.70 	42.64479678	2.93E+00	-285.2453834	41.71026923
78.672	6	-577.5	-362.019963	0	-1.07E+00	 4,213.89 	5990.273751	-3.22E+00	4150.514882	5931.659185
77.2416	6	10.34	-133.5218432	27.23540197	-2.21E+00	-151.50 	86.00032433	-6.61E+00	-172.1648946	84.90355518
75.8112	6	4.774	-296.2149714	67.95846916	-2.85E+00	 8,901.81 	21518.77939	-8.54E+00	8792.501872	21308.23121
74.3808	6	-6.036	-361.8349443	18.35901816	-5.43E+00	-109.36 	31.70997399	-1.63E+01	-130.4406486	30.70053626
72.9504	6	9.747	107.9275869	21.82028354	-9.09E-01	 3,878.56 	4008.865649	-2.73E+00	3818.45693	3969.636055
71.52	6	13.96	-207.6526772	0	1.09E+01	-286.07 	0	3.27E+01	-305.4789489	0
70.0896	6	6.532	-309.9063567	20.05258371	-1.13E+00	 5,421.40 	6696.859245	-3.38E+00	5346.21085	6631.33159
68.6592	6	-23.59	-264.1450599	0	-1.13E+00	-373.30 	75.89407391	-3.38E+00	-391.8008466	74.86206609
67.2288	6	-6.536	-349.1303254	29.7509143	-5.25E+04	-334.13 	0	-1.58E+05	-353.009869	0
65.7984	6	10.36	-175.1510553	37.03178234	-1.30E+00	-343.80 	74.15039459	-3.88E+00	-362.5878882	73.12861411
64.368	6	23.45	-15851.97226	36048.60658	-2.13E+00	-172.54 	56.28046067	-6.37E+00	-192.9970863	55.33887263
62.9376	6	-10.56	-398.9003612	26.31792901	-1.31E+00	 1,464.14 	878.7717295	-3.92E+00	1427.66362	870.1485749
61.5072	6	5.378	-624.2531627	269.1272849	5.97E+00	-240.12 	0	1.79E+01	-259.9234952	0
60.0768	6	6.627	150.9752759	49.12625221	-1.22E+00	-184.87 	44.36994037	-3.66E+00	-205.2090607	43.43888043
58.6464	6	5.085	-163.6182218	70.04402508	-2.77E+00	-199.56 	5.518435804	-8.32E+00	-219.7556773	0
57.216	6	-7.102	-209.1944999	21.68387374	-1.40E+00	 6,144.98 	9532.338315	-4.20E+00	6062.706546	9439.068328
55.7856	6	-32.72	-115.0199712	0	-3.81E+00	-108.33 	17.35023827	-1.14E+01	-129.422984	15.86662472
54.3552	6	2.631	-751.2376778	260.5149694	-1.23E+00	-392.95 	118.819768	-3.70E+00	-411.2561981	117.4725345
52.9248	6	3.719	-205.4941255	31.69777608	3.07E+00	-525.59 	0	9.20E+00	-542.5947859	0
51.4944	6	-58.24	-15197.74606	10150.74665	-4.62E+01	 4,502.38 	25788.31951	-1.39E+02	4436.179304	25535.99685
50.064	6	-9.655	-203.9523028	14.44753283	-2.88E+00	 485.08 	42.67270377	-8.65E+00	458.188492	41.73824565
48.6336	6	-4.32	-82.20998478	90.06148377	6.37E+01	-166.25 	0	1.91E+02	-186.7713738	0
47.2032	6	-4.32	-82.20998478	90.06148377	6.37E+01	-166.25 	0	1.91E+02	-186.7713738	0
45.7728	6	-10.65	-398.1602864	16.35033158	-2.89E+00	-50.78 	15.90515174	-8.66E+00	-72.43376997	14.30484792
44.3424	6	-4.652	-550.3073475	34.26889019	-9.99E-01	 1,317.42 	3764.09991	-3.00E+00	1282.317179	3727.264834
42.912	6	34.33	-214.6833886	0	-3.36E+00	-317.87 	0	-1.01E+01	-336.9068243	0
41.4816	6	12.84	-22896.49836	14361.32043	-2.50E+01	-116.25 	0	-7.51E+01	-137.2649872	0
40.0512	6	5.714	-415.613719	82.32492586	7.69E-01	-368.71 	73.75378571	2.31E+00	-387.2512875	72.73428611
38.6208	6	-10.08	-351.1038585	14.4054604	-1.49E+00	 2,345.20 	690.2694058	-4.48E+00	2300.101441	683.4838095
37.1904	6	17.94	-575.3465476	26.28611244	-2.32E+00	-247.98 	14.17357449	-6.96E+00	-267.7056358	12.39190294
35.76	6	3.436	-808.1617708	125.8282743	2.33E+00	-799.20 	49.71062565	6.98E+00	-813.5330032	48.78121307
34.3296	6	-2.618	791.0167027	613.0785446	-4.77E+00	-111.84 	23.80758275	-1.43E+01	-132.895016	22.63503205
32.8992	6	4.154	-220.2956231	148.1843346	-1.97E+00	-433.03 	43.34164492	-5.90E+00	-450.945115	42.40871657
31.4688	6	24.31	-335.3772672	0	-2.08E+00	-190.25 	101.6686551	-6.24E+00	-210.5966965	100.4580205
30.0384	6	2.784	-150.6669113	75.22810649	3.02E+01	-201.01 	0	9.07E+01	-221.1923802	0
28.608	6	12.6	-206.0491816	9.922378299	-1.07E+00	-298.82 	68.47975132	-3.21E+00	-318.050099	67.48880901
27.1776	6	12.99	-196.1198437	0	-1.52E+00	 10,249.21 	9981.781805	-4.57E+00	10126.77981	9884.114412
25.7472	6	2.385	-282.8319506	80.36570721	-1.49E+02	-334.61 	0	-4.47E+02	-353.48877	0
24.3168	6	9.64	-163.3098572	30.02666298	-4.36E+00	-416.47 	27.82841713	-1.31E+01	-434.5427572	26.75670959
22.8864	6	5.033	397.2968657	189.762057	-1.43E+00	-287.34 	58.73090528	-4.29E+00	-306.7360639	57.78175977
21.456	6	13.44	-202.9655363	21.37564693	4.97E+00	-219.75 	0	1.49E+01	-239.7497923	0
20.0256	6	2.314	-511.8851265	139.8675029	-5.46E+00	-135.54 	0	-1.64E+01	-156.3611629	0
18.5952	6	-24.6	-18.9952553	0	-2.12E+00	-104.59 	23.32133961	-6.37E+00	-125.7115016	22.13311559
17.1648	6	9.725	-192.2344505	20.64902825	2.60E+00	-313.15 	14.08996315	7.80E+00	-332.2375399	12.29805366
15.7344	6	6.163	694.190239	121.8040501	-2.41E+00	-157.18 	15.78800134	-7.22E+00	-177.7919808	14.17702751
14.304	6	-4.737	-0.370037441	108.9161745	-1.74E+00	-213.04 	196.4471561	-5.22E+00	-233.1050415	194.4134146
12.8736	6	3.919	-7341.111116	8927.613883	-9.32E-01	-233.96 	151.4172475	-2.80E+00	-253.817508	149.7908668
11.4432	6	9.923	-209.2561728	25.09976812	-3.32E+00	-362.42 	15.1545202	-9.94E+00	-381.0255751	13.48214762
10.0128	6	8.909	-351.2272043	31.39563561	-1.79E+01	-478.49 	0	-5.36E+01	-495.9618051	0
8.5824	6	9.65	-883.46439	0	-6.50E+02	-97.09 	0	-1.95E+03	-118.2885367	0
7.152	6	-5.351	-239.7842617	24.84078432	-2.92E+00	-1,250.43 	34.49267756	-8.76E+00	-1260.347597	33.51354841
5.7216	6	-6.361	-127.7862629	25.35783882	-7.30E-01	 950.40 	2599.067666	-2.19E+00	918.9510767	2573.629056
4.2912	6	36.4	128.8963752	0	2.83E+00	-282.26 	14.58715525	8.48E+00	-301.7076038	12.85389103
2.8608	6	-3.107	-547.6554125	161.24011	-1.04E+00	 2,187.29 	4509.412222	-3.11E+00	2143.740278	4465.285715
1.4304	6	3.42	-602.7909912	75.60529599	-3.53E+00	-305.29 	43.95348811	-1.06E+01	-324.4553994	43.02173992
214.56	4	-6.489	-400.380511	38.57164065	-1.48E+00	 93.76 	267.6690985	-4.44E+00	70.69775399	264.9682118
213.1296	4	-7.428	-487.709347	40.53128239	-9.17E-01	 69.16 	200.1602605	-2.75E+00	46.27380511	198.0922608
211.6992	4	4.508	-199.203489	66.79197757	-1.20E+02	-94.13 	0	-3.60E+02	-115.3552684	0
210.2688	4	14.22	-209.4411915	0	-2.10E+00	-137.29 	108.0794988	-6.29E+00	-158.0971789	106.8189682
208.8384	4	2.944	1098.332797	128.8182566	-4.32E+00	-286.19 	0	-1.30E+01	-305.5388115	0
207.408	4	-2.416	554.9328155	157.0480425	2.44E+00	-293.99 	0	7.33E+00	-313.2610895	0
205.9776	4	2.12	-1328.80445	118.8105024	1.71E+00	-365.08 	62.8313525	5.13E+00	-383.6595304	61.86667036
204.5472	4	-14.26	-487.1542909	0	1.07E+00	-300.64 	65.60658886	3.20E+00	-319.8459776	64.62963327
203.1168	4	-4.754	-264.3300786	52.82434443	-1.45E+00	-257.90 	24.96017348	-4.35E+00	-277.5231054	23.82140591
201.6864	4	-4.404	-95.59300555	113.8262121	-1.10E+00	-143.88 	68.3469168	-3.30E+00	-164.6222045	67.35664752
200.256	4	-8.92	-349.6237087	15.47659963	-2.96E+00	-201.67 	39.52834263	-8.87E+00	-221.9107316	38.58295666
197.3952	4	-12.58	-310.0297025	0	-1.57E+00	-348.76 	94.27787571	-4.70E+00	-367.496623	93.1225912
195.9648	4	-3.367	-280.2416885	33.31758042	5.54E-01	-432.01 	282.5433151	1.66E+00	-449.9873131	279.7012078
194.5344	4	20.99	-437.6309467	0	1.22E+00	-562.10 	84.39879075	3.67E+00	-578.7518083	83.31283181
193.104	4	-12.21	-251.2554223	0	-1.36E+00	-177.55 	56.81984156	-4.08E+00	-197.9656837	55.87671281
191.6736	4	-2.494	645.5919885	144.7000945	1.52E+00	 643.41 	64.16671005	4.57E+00	614.9686933	63.19628428
190.2432	4	-2.737	-252.6738992	216.6146172	-7.60E-01	-251.97 	49.46451972	-2.28E+00	-271.6565687	48.53529072
188.8128	4	-3.429	-428.873394	501.3727031	1.88E+01	-245.20 	0	5.65E+01	-264.9519553	0
