RA	DE	Hbeta	RVHbeta	SigmHbeta	[OIII]4959	RV[OIII]4959	Sigm[OIII]4959	[OIII]5007	RV[OIII]5007	Sigm[OIII]5007
77.2416	8	3.67E+00	0244.84 	46.49041538	02.51E+00	0573.35 	31.90910063	07.52E+00	0589.8862556	30.90201865
75.8112	8	3.19E+02	0211.11 	0	02.13E+00	0138.86 	51.15219152	06.40E+00	0159.653607	50.22117117
74.3808	8	6.29E+00	0321.69 	18.93814964	02.12E+00	0307.23 	28.3088782	06.34E+00	0326.3710032	27.24625367
72.9504	8	7.90E+00	0298.07 	16.84851524	06.80E001	 516.28 	145.8019541	02.04E+00	489.0177412	144.2248968
71.52	8	2.40E+00	0213.08 	64.53476097	01.52E+00	0443.37 	72.45388723	04.57E+00	0461.181623	71.44167163
70.0896	8	03.29E+00	0289.25 	44.14843214	6.28E+00	0237.71 	0	1.88E+01	0257.5289904	0
68.6592	8	04.32E+00	027.88 	154.1727256	01.90E+00	020.01 	87.886184	05.70E+00	041.96369649	86.77640129
67.2288	8	02.32E+01	0352.65 	0	1.08E+01	0293.14 	0	3.22E+01	0312.4230128	0
65.7984	8	4.39E+00	0281.29 	23.06195303	1.01E+00	0262.37 	74.78137802	3.02E+00	0281.9529393	73.75586761
64.368	8	02.70E+01	0194.15 	0	02.88E+00	0145.15 	44.36430714	08.64E+00	0165.8793195	43.43312645
62.9376	8	2.35E+01	0439.17 	0	01.20E+00	0324.22 	54.41116837	03.60E+00	0343.1923994	53.4742492
61.5072	8	2.34E+01	0286.47 	0	02.69E+00	0308.68 	70.83793561	08.08E+00	0327.8077061	69.83458174
60.0768	8	6.08E+00	0871.56 	32.08630479	2.32E+00	0566.64 	28.76549765	6.96E+00	0583.2415048	27.71122732
58.6464	8	01.99E+01	 132.17 	0	1.25E+01	0334.86 	0	3.75E+01	0353.7282204	0
57.216	8	1.50E+00	01,526.71 	589.7273759	08.34E001	0253.18 	893.4880543	02.50E+00	0272.8538211	884.7213154
55.7856	8	4.36E+01	 11.22 	0	05.05E+00	0185.96 	11.04127851	01.52E+01	0206.2865879	8.723939684
54.3552	8	05.55E+00	0287.21 	74.76857851	8.79E001	0207.84 	71.47398332	2.64E+00	0228.0167188	70.46717917
52.9248	8	1.21E+01	0785.10 	0	02.92E+00	0375.48 	51.64242821	08.75E+00	0393.955901	50.71073273
51.4944	8	05.28E+03	0430.85 	0	07.18E001	 1,340.93 	3089.245729	02.15E+00	1305.663601	3059.012384
50.064	8	5.76E+00	0252.24 	41.33102002	4.18E+00	0450.38 	0	1.25E+01	0468.1256869	0
48.6336	8	02.99E+00	0147.03 	102.3235202	5.07E+00	0226.70 	0	1.52E+01	0246.6339936	0
47.2032	8	3.35E+00	0693.94 	238.320633	01.39E+00	0402.20 	255.5446571	04.16E+00	0420.4151789	252.9584928
45.7728	8	4.73E+00	01,191.77 	116.1590326	01.76E+00	077.02 	86.04990728	05.28E+00	098.47400958	84.95274326
44.3424	8	5.10E+00	09,336.17 	9828.64354	01.38E+00	0475.23 	100.7009123	04.13E+00	0492.7292236	99.49761845
42.912	8	2.80E+00	0704.61 	245.6760094	02.01E+00	0461.87 	44.19777309	06.02E+00	0479.4995847	43.26632721
41.4816	8	4.35E+00	0197.11 	35.9172758	1.81E+00	0220.60 	22.12683741	5.43E+00	0240.6477316	20.89579554
40.0512	8	3.72E+00	 465.38 	163.1900357	4.55E+00	0197.26 	0	1.36E+01	0217.4808978	0
38.6208	8	2.32E+00	0471.74 	328.9902266	08.18E+00	0334.98 	0	02.46E+01	0353.8479457	0
37.1904	8	01.70E+01	0218.01 	0	08.14E001	0328.08 	75.78516177	02.44E+00	0347.023607	74.75373691
35.76	8	03.29E+00	05.86 	102.6693548	2.50E+00	0185.96 	10.01676181	7.51E+00	0206.2865879	7.413024035
34.3296	8	08.80E001	063.65 	392.9365912	01.15E+00	 492.10 	1088.571536	03.44E+00	465.1325559	1077.900432
32.8992	8	4.13E+00	0192.23 	62.21871784	01.11E+00	0129.07 	76.78822322	03.34E+00	0149.9558626	75.75078556
31.4688	8	4.09E+00	0663.05 	190.4720118	02.79E+00	 277.73 	28.8869112	08.37E+00	252.8597061	27.83479111
30.0384	8	01.32E+01	0424.99 	0	08.10E001	0758.58 	477.6255345	02.43E+00	0773.3053227	472.9063668
28.608	8	02.72E+01	0308.61 	0	02.02E+00	0270.53 	117.6226049	06.06E+00	0290.034393	116.2851606
27.1776	8	8.22E+00	0425.54 	42.10226065	03.33E+00	0122.96 	28.21729853	09.99E+00	0143.909738	27.15294635
25.7472	8	02.86E+00	0310.58 	51.18553941	03.15E+00	0204.40 	35.75753962	09.45E+00	0224.5446869	34.7890029
24.3168	8	02.06E+01	0235.22 	0	06.24E001	 2,413.09 	1622.134018	01.87E+00	2367.327163	1606.24898
22.8864	8	05.54E+00	0449.16 	43.26922508	06.44E001	0304.33 	1240.167532	01.93E+00	0323.4975974	1228.015622
21.456	8	04.49E+00	0237.63 	30.87698911	02.03E+00	0429.28 	26.02241742	06.10E+00	0447.2336326	24.91086143
20.0256	8	2.40E+00	0301.52 	112.8172047	02.44E+00	0139.95 	33.46623511	07.33E+00	0160.7909968	32.47692465
18.5952	8	05.18E+00	0285.42 	39.98284874	03.97E+00	0264.73 	11.95382852	01.19E+01	0284.3474441	9.832735363
17.1648	8	2.94E+01	0283.94 	0	01.01E+01	043.77 	0	03.03E+01	065.48970607	0
15.7344	8	03.29E+01	0260.75 	0	2.70E+00	0368.89 	33.75813229	8.09E+00	0387.4308754	32.77180385
14.304	8	09.17E+00	0256.56 	32.41689542	02.23E+00	0337.76 	0	06.68E+00	0356.6016262	0
12.8736	8	6.76E+00	0416.85 	36.26908012	01.60E+00	0489.80 	98.82167662	04.80E+00	0507.156115	97.63261489
11.4432	8	05.38E+00	 35.03 	95.07883713	04.00E+00	0359.04 	7.59981823	01.20E+01	0377.733131	3.633699261
10.0128	8	1.27E+01	0367.63 	0	6.82E001	0303.42 	68.82141065	2.05E+00	0322.5996581	67.82865435
8.5824	8	01.08E+01	0263.71 	0	01.83E+00	097.09 	59.50569372	05.48E+00	0118.3483994	58.55379145
7.152	8	02.13E+01	0453.17 	0	07.91E001	0293.87 	255.0555403	02.37E+00	0313.1413642	252.4739971
5.7216	8	04.62E+00	0698.51 	174.72975	04.82E001	0225.68 	299.4457846	01.45E+00	0245.6761917	296.4426629
4.2912	8	6.24E+00	0180.82 	66.98043306	05.74E001	0317.26 	63.4152306	01.72E+00	0336.3081981	62.44799741
2.8608	8	4.92E+01	0236.33 	0	02.05E+00	069.46 	171.6229666	06.16E+00	090.99118211	169.8159263
1.4304	8	01.32E+01	0373.55 	20.67891456	09.33E001	 306.62 	100.4921641	02.80E+00	281.4740383	99.29045884
214.56	6	1.84E+01	0369.36 	0	01.88E+00	0801.56 	55.0064268	05.63E+00	0815.8676454	54.06809379
213.1296	6	3.53E+00	0763.14 	1996.345816	7.13E+00	0285.77 	0	2.14E+01	0305.1197732	0
211.6992	6	5.64E+00	0592.37 	306.5039085	02.34E+00	078.65 	64.74974819	07.03E+00	0100.0304377	63.77664286
210.2688	6	1.16E+01	0106.82 	42.44431915	02.45E+00	0190.37 	51.88735359	07.35E+00	0210.6565591	50.95529127
208.8384	6	4.64E+00	0364.12 	257.6522543	5.52E+00	0256.93 	0	1.66E+01	0276.5653035	0
207.408	6	4.62E+00	082.83 	27.20015464	1.65E+00	0111.84 	36.18905475	4.96E+00	0132.895016	35.22380174
205.9776	6	8.70E+00	 715.65 	34.38440608	01.92E+00	092.49 	23.14761873	05.76E+00	0113.7389776	21.95335148
204.5472	6	09.07E+00	0102.19 	33.85039624	01.43E+00	0179.85 	109.1185852	04.30E+00	0200.2404633	107.8497798
203.1168	6	03.48E+00	0295.10 	85.51296595	01.62E+00	0139.17 	104.1694157	04.86E+00	0159.9529201	102.9394586
201.6864	6	7.96E+00	0381.63 	60.47044137	08.74E001	0279.30 	69.85666751	02.62E+00	0298.7144728	68.85853687
200.256	6	5.18E+00	01,032.10 	350.6587169	1.43E+00	0498.69 	76.31317708	4.29E+00	0515.9559201	75.27859959
198.8256	6	3.50E+00	0440.71 	63.77253254	09.75E001	0297.31 	353.2994269	02.93E+00	0316.5535335	349.7805489
197.3952	6	4.73E+00	01,469.54 	626.2342607	3.52E+00	0229.48 	7.59981823	1.06E+01	0249.3876741	3.633699261
195.9648	6	03.18E+00	049.09 	196.2340625	09.70E001	0131.85 	94.51056955	02.91E+00	0152.7095431	93.35353084
194.5344	6	1.99E+00	0384.35 	132.7315414	01.38E+00	0408.85 	64.5630393	04.13E+00	0427.0000671	63.59077355
193.104	6	01.79E+01	 12.52 	0	07.54E+00	0336.06 	0	02.26E+01	0354.9254728	0
191.6736	6	6.06E+00	0384.72 	34.70985429	1.75E+02	0238.07 	0	5.24E+02	0257.9480288	0
190.2432	6	4.27E+00	0330.88 	130.2193795	2.48E+00	0177.80 	20.33516965	7.45E+00	0198.2649968	19.02729413
188.8128	6	1.43E+01	0227.57 	0	09.51E001	 3,880.73 	3184.564208	02.85E+00	3820.611984	3153.398447
187.3824	6	5.51E+00	0390.33 	144.8049875	02.33E+00	0307.53 	125.5674149	06.98E+00	0326.6703163	124.1640584
185.952	6	4.37E+00	 801.13 	3252.98632	01.80E+00	0350.69 	0	05.39E+00	0369.4122268	0
184.5216	6	2.67E+00	0563.94 	147.998902	07.53E001	 2,160.39 	2558.187118	02.26E+00	2117.101412	2533.14836
183.0912	6	4.10E+00	0627.09 	283.4868183	1.63E+01	0277.06 	0	4.88E+01	0296.5594185	0
181.6608	6	6.42E+00	0427.21 	156.2035247	1.97E+00	0243.75 	0	5.89E+00	0263.5152524	0
180.2304	6	5.20E+00	0595.21 	68.14672977	03.46E+00	 11,270.64 	26229.75078	01.04E+01	11138.15877	25973.10901
178.8	6	04.52E+00	01,096.54 	58.71798011	01.28E+00	 4,423.49 	4201.06759	03.84E+00	4358.058585	4159.957676
177.3696	6	7.29E+00	 265.44 	48.76098873	01.00E+00	 2,522.45 	3576.622185	03.00E+00	2475.618642	3541.621148
175.9392	6	2.85E+00	0645.22 	271.8836297	01.26E+00	0732.58 	106.6969065	03.77E+00	0747.5643962	105.4472213
174.5088	6	7.22E+11	0160.97 	0	01.28E+00	 4,941.70 	8492.863483	03.85E+00	4871.200962	8409.763795
173.0784	6	9.83E+00	0613.40 	28.32663675	02.22E+00	 107.37 	78.76593743	06.66E+00	84.16684345	77.71635924
171.648	6	2.08E+00	0605.57 	218.0862022	08.38E001	 792.67 	1084.8477	02.51E+00	762.7695016	1074.212962
170.2176	6	08.90E+00	0318.73 	0	01.10E+00	0160.75 	91.13521825	03.29E+00	0181.3238754	90.00257835
168.7872	6	3.42E+00	0177.00 	63.5273868	01.09E+00	0267.21 	117.3108041	03.27E+00	0286.8018115	115.9759138
167.3568	6	06.50E+00	0234.97 	21.81558037	01.31E+00	057.25 	97.51596767	03.93E+00	078.83907029	96.33669995
165.9264	6	05.21E+00	063.21 	136.9870301	01.37E+00	 2,276.52 	1608.857632	04.11E+00	2232.097505	1593.102384
164.496	6	6.35E+00	0160.35 	28.54413054	02.68E+00	0259.35 	0	08.03E+00	0278.9598083	0
163.0656	6	2.37E+00	 827.77 	99.87503609	01.31E+00	 461.93 	2150.227874	03.92E+00	435.2611086	2129.179105
161.6352	6	01.51E+00	 1,435.56 	288.3427675	02.49E+00	 1,499.44 	12924.92531	07.47E+00	1462.62339	12798.46169
160.2048	6	8.68E+00	0606.43 	55.63991341	02.59E+00	0328.99 	24.47206928	07.78E+00	0347.9215463	23.31933545
158.7744	6	1.11E+01	 367.20 	0	3.74E+00	0306.56 	5.819103891	1.12E+01	0325.7125144	0
157.344	6	04.70E+00	0181.44 	62.92783974	09.28E001	 1,011.94 	2169.024864	02.79E+00	979.8912236	2147.792266
155.9136	6	4.92E+00	0482.22 	202.9415014	1.99E+00	01,111.09 	36.7341615	5.97E+00	01122.364259	35.77279801
154.4832	6	8.43E+00	0450.71 	63.06413848	02.29E+00	0203.13 	62.45306394	06.86E+00	0223.2875719	61.48987234
153.0528	6	8.55E001	0311.57 	66.13875692	2.54E+01	0250.34 	0	7.62E+01	0270.040278	0
151.6224	6	2.29E+01	0185.64 	0	08.51E001	0309.59 	77.55324892	02.55E+00	0328.7056454	76.51115887
150.192	6	5.31E+00	01,586.41 	23.42744258	09.54E001	 1,205.46 	3149.667179	02.86E+00	1171.51147	3118.842786
148.7616	6	1.05E+01	0227.63 	0	3.44E+00	0317.32 	0	1.03E+01	0336.3680607	0
147.3312	6	7.96E+00	08,425.75 	10655.56513	2.39E+00	0274.46 	56.35696396	7.16E+00	0293.9254633	55.41507397
145.9008	6	2.37E+01	0235.65 	11.94404649	4.74E+00	0311.76 	40.05836331	1.42E+01	0330.8606997	39.11516318
144.4704	6	2.47E+01	0243.79 	6.843712065	1.22E+01	0313.52 	0	3.66E+01	0332.5967157	0
143.04	6	4.23E+00	0262.54 	85.03089563	3.81E+00	0337.70 	31.34643551	1.14E+01	0356.6016262	30.33209766
141.6096	6	8.32E+00	0258.10 	19.72838884	4.57E+00	0291.39 	9.07811042	1.37E+01	0310.6869968	6.11379744
140.1792	6	1.63E+01	0258.04 	39.32030917	7.44E+00	0311.70 	10.58943403	2.23E+01	0330.8008371	8.156207987
138.7488	6	2.15E+01	0237.56 	29.1629569	1.18E+01	0311.04 	9.748043849	3.54E+01	0330.1423482	7.053027083
137.3184	6	2.66E+01	0245.70 	26.21852851	1.09E+01	0305.78 	20.36959175	3.26E+01	0324.9343003	19.06336227
135.888	6	2.90E+01	0239.91 	17.19303868	1.28E+01	0302.57 	15.85039594	3.85E+01	0321.7615815	14.24478851
134.4576	6	2.87E+01	0237.32 	25.67518877	1.22E+01	0308.26 	26.70850173	3.66E+01	0327.3886677	25.61297296
133.0272	6	5.43E+01	0240.09 	22.18901429	1.90E+01	0303.36 	27.75807489	5.71E+01	0322.5397955	26.68478662
131.5968	6	5.32E+01	0245.15 	26.31402972	2.35E+01	0309.83 	27.14219326	7.04E+01	0328.9450958	26.05617377
130.1664	6	8.85E+01	0239.66 	16.73283594	3.94E+01	0304.81 	21.45817205	1.18E+02	0324.036361	20.20044556
128.736	6	1.84E+02	0241.33 	12.50647872	8.29E+01	0299.67 	17.1866987	2.49E+02	0318.8881757	15.69082142
127.3056	6	2.29E+02	0233.56 	11.60731025	1.35E+02	0300.40 	14.2809304	4.04E+02	0319.6065272	12.51178639
125.8752	6	4.11E+02	0232.88 	11.60731025	2.68E+02	0300.70 	14.03023891	8.04E+02	0319.9058403	12.23052069
124.4448	6	7.01E+02	0230.47 	13.0970521	5.34E+02	0297.92 	14.81504196	1.60E+03	0317.1521597	13.10658898
123.0144	6	4.21E+02	0225.35 	16.73283594	2.76E+02	0293.32 	18.0717703	8.28E+02	0312.6026006	16.63732153
121.584	6	1.95E+02	0225.91 	16.88698018	1.03E+02	0292.48 	19.04216048	3.09E+02	0311.764524	17.66675249
120.1536	6	1.77E+02	0219.37 	21.30208431	8.19E+01	0285.22 	23.31062036	2.46E+02	0304.5810096	22.12182059
118.7232	6	1.34E+02	0216.60 	23.26158036	5.93E+01	0285.16 	29.37113836	1.78E+02	0304.521147	28.32730823
117.2928	6	1.25E+02	0206.97 	24.57668366	5.71E+01	0281.72 	38.70091642	1.71E+02	0301.1089776	37.75137528
115.8624	6	1.28E+02	0207.28 	27.63986312	6.26E+01	0277.06 	36.93458687	1.88E+02	0296.4995559	35.9745833
114.432	6	1.53E+02	0219.12 	31.15010537	1.08E+02	0285.46 	28.97787644	3.25E+02	0304.8204601	27.92734826
113.0016	6	2.36E+02	0228.81 	26.47295124	1.41E+02	0296.04 	28.09505651	4.24E+02	0315.2964185	27.02837039
111.5712	6	2.57E+02	0231.71 	20.53933481	1.42E+02	0297.01 	21.62613332	4.25E+02	0316.2542204	20.3753179
110.1408	6	2.47E+02	0230.29 	17.19303868	1.29E+02	0297.37 	19.325103	3.88E+02	0316.6732588	17.96548025
108.7104	6	1.52E+02	0237.87 	17.30706947	6.95E+01	0304.14 	20.95093013	2.08E+02	0323.3180096	19.67143163
107.28	6	7.88E+01	0236.82 	19.11909221	3.76E+01	0301.61 	16.50685881	1.13E+02	0320.8037796	14.95799801
105.8496	6	6.06E+01	0227.39 	15.2673672	2.22E+01	0298.40 	22.91867716	6.65E+01	0317.6310607	21.71654951
104.4192	6	1.83E+01	0232.26 	22.39164351	1.32E+01	0289.09 	15.9284102	3.95E+01	0308.4122173	14.32986121
102.9888	6	1.81E+01	0217.09 	26.5998692	1.02E+01	0291.21 	9.249181237	3.07E+01	0310.5672716	6.360246144
101.5584	6	1.89E+01	0229.05 	25.38599303	1.12E+01	0297.74 	19.00665261	3.37E+01	0316.9725719	17.62922063
100.128	6	3.22E+01	0228.81 	9.005468359	6.93E+00	0272.89 	23.47319234	2.08E+01	0292.3690351	22.28974151
98.6976	6	5.35E+01	0212.89 	13.0970521	1.38E+01	0280.02 	25.89704597	4.13E+01	0299.4328243	24.78242427
97.2672	6	5.87E+01	0218.45 	18.31658161	1.85E+01	0286.07 	17.14931005	5.55E+01	0305.4190863	15.65065809
95.8368	6	4.10E+01	0224.24 	20.08277675	09.84E+19	 129,082.25 	12997.1577	02.95E+20	127797.1153	12869.98734
94.4064	6	4.35E+01	0220.11 	13.2308397	01.10E+03	 46,902.73 	11756.23946	03.31E+03	46421.66578	11641.2105
92.976	6	2.77E+01	0229.67 	28.73017483	7.28E+00	0291.27 	8.668484663	2.18E+01	0310.5672716	5.500055874
91.5456	6	3.22E+01	0236.27 	10.39469016	7.54E+00	0311.22 	16.46864742	2.26E+01	0330.3817987	14.91664174
90.1152	6	2.09E+01	0245.21 	18.42701157	4.53E+00	0299.61 	25.89704597	1.36E+01	0318.8283131	24.78242427
88.6848	6	1.79E+01	0228.62 	19.62150631	7.86E+00	0303.54 	0	2.36E+01	0322.7193834	0
87.2544	6	2.34E+01	0219.06 	9.467285482	7.29E001	0332.74 	112.7614187	2.19E+00	0351.6330288	111.4634804
85.824	6	1.09E+01	0255.20 	41.67407377	01.09E+00	0136.93 	75.4418448	03.26E+00	0157.7380032	74.41245458
84.3936	6	1.32E+01	0198.65 	19.97675981	2.33E+00	0276.21 	12.4603509	6.98E+00	0295.6614792	10.4311171
82.9632	6	9.93E+00	0177.99 	118.5181396	09.39E001	0316.42 	36.0165748	02.82E+00	0335.4701214	35.05003141
81.5328	6	4.35E+00	0225.11 	47.4451723	8.75E001	0230.93 	34.39833446	2.63E+00	0250.824377	33.41818913
80.1024	6	4.94E+00	0165.65 	36.38619584	01.90E+00	 609.86 	125.4376862	05.71E+00	581.7449393	124.035418
78.672	6	3.65E+01	0210.86 	0	01.82E+00	0489.68 	114.4257047	05.47E+00	0507.0363898	113.1143183
77.2416	6	1.60E+01	0334.88 	0	01.01E+00	 821.21 	4019.599117	03.03E+00	791.0246581	3980.264517
75.8112	6	4.26E+00	0186.31 	131.3301302	02.75E+00	0171.57 	54.76298968	08.25E+00	0192.0392843	53.82524659
74.3808	6	4.18E+00	0505.66 	162.2411498	01.94E+00	0101.38 	65.44289699	05.81E+00	0122.5387827	64.46662512
72.9504	6	8.12E+00	0231.83 	10.44727093	03.03E+00	0476.20 	97.67268327	09.10E+00	0493.6870256	96.49224426
71.52	6	08.51E+01	0311.14 	0	02.05E+00	0151.74 	113.2555673	06.14E+00	0172.404345	111.9536448
70.0896	6	3.17E+00	0133.52 	99.71528722	1.48E+00	0227.85 	21.52542193	4.43E+00	0247.7713834	20.27047985
68.6592	6	01.10E+01	0218.75 	0	02.37E+00	 5,472.43 	16960.56595	07.12E+00	5396.734901	16794.61663
67.2288	6	1.17E+01	0151.84 	0	01.19E+00	 6,547.30 	6274.787627	03.58E+00	6461.092281	6213.389445
65.7984	6	3.23E+00	0394.40 	211.7242979	03.10E+00	0278.87 	15.65439649	09.30E+00	0298.2954345	14.03065649
64.368	6	1.26E+01	0166.58 	14.10152761	2.00E+00	0374.88 	29.91326953	5.99E+00	0393.3572748	28.87820039
62.9376	6	01.99E+01	0281.85 	0	02.04E+00	0557.45 	29.40132838	06.12E+00	0574.1423866	28.35800032
61.5072	6	5.30E+00	0571.95 	28.66819847	04.22E+00	0360.91 	6.761261386	01.27E+01	0379.5290096	1.181394682
60.0768	6	2.70E+01	0286.66 	0	02.02E+00	0399.36 	53.92365319	06.07E+00	0417.6614984	52.98781859
58.6464	6	1.53E+01	0215.79 	0	02.09E+05	 101,194.28 	19561.54714	06.27E+05	100182.0099	19370.1491
57.216	6	2.30E+01	0186.07 	0	01.07E+00	 2,123.15 	1723.260105	03.20E+00	2080.226038	1706.386408
55.7856	6	6.57E+00	0146.04 	58.66314418	02.76E+00	0422.39 	25.26712076	08.29E+00	0440.4092939	24.13641563
54.3552	6	1.56E+01	0123.78 	0	03.97E+00	0261.04 	0	01.19E+01	0280.6359617	0
52.9248	6	5.74E+00	0371.39 	91.20909211	01.27E+00	0188.74 	257.8872042	03.81E+00	0209.0402684	255.2788996
51.4944	6	2.09E+01	0311.14 	0	01.03E+00	051.20 	105.2900657	03.08E+00	072.85280831	104.0513912
50.064	6	01.32E+01	0133.83 	0	02.53E+00	056.46 	9816.389254	07.59E+00	078.06085623	9720.340081
48.6336	6	3.58E+00	0376.08 	68.2009435	3.50E+00	0199.14 	0	1.05E+01	0219.3965016	0
47.2032	6	1.45E+01	0222.82 	0	03.50E+00	 5,963.38 	31066.31306	01.05E+01	5882.819374	30762.34883
45.7728	6	01.62E+01	0267.85 	0	02.05E+01	 1,923.29 	48095.57938	06.15E+01	1882.320217	47624.99518
44.3424	6	3.88E+00	0266.55 	34.17695405	01.97E+00	0327.00 	34.92020379	05.91E+00	0345.9460799	33.94475136
42.912	6	06.75E+00	0314.10 	65.56816491	01.06E+00	0300.15 	121.0252103	03.18E+00	0319.3670767	119.6597276
41.4816	6	5.64E+00	0187.55 	39.60860547	01.29E+00	0277.85 	111.5127975	03.87E+00	0297.27777	110.2248928
40.0512	6	5.55E+02	0312.19 	0	01.45E+00	095.94 	178.1803006	04.36E+00	0117.151147	176.3138084
38.6208	6	3.56E+00	0114.22 	137.8589849	01.43E+00	 333.71 	479.6812571	04.29E+00	308.2326294	474.9421723
37.1904	6	1.01E+01	08,041.78 	18057.93177	02.51E+00	 181.60 	93.28131247	07.52E+00	157.6781406	92.13323204
35.76	6	2.70E+00	0322.36 	2921.840496	1.35E+00	01,213.13 	97.30700039	4.06E+00	01223.412361	96.12929265
34.3296	6	05.93E+02	0258.35 	0	02.50E+00	0167.88 	41.5761917	07.50E+00	0188.3876645	40.63853339
32.8992	6	5.16E+00	0506.46 	368.9665576	01.30E+00	0334.73 	41.07127993	03.89E+00	0353.6084952	40.1319488
31.4688	6	1.36E+01	0198.34 	0	09.82E001	0126.89 	103.6741319	02.95E+00	0147.8008083	102.4480121
30.0384	6	09.62E+00	 46.44 	0	08.41E001	 1,266.63 	2403.524138	02.52E+00	1232.092441	2379.998105
28.608	6	5.01E+00	05,297.83 	9006.436954	08.67E001	0304.93 	5.819103891	02.60E+00	0324.0962236	0
27.1776	6	2.26E+00	0375.53 	101.392249	01.60E+00	0729.74 	47.73234311	04.80E+00	0744.750853	46.80364396
25.7472	6	02.14E+00	0231.95 	61.31776324	01.24E+12	0169.45 	0	03.73E+12	0189.9440927	0
24.3168	6	03.56E+01	0258.59 	0	01.36E+00	0345.13 	64.50968664	04.08E+00	0363.9048658	63.53765974
22.8864	6	01.59E+01	0248.36 	0	01.07E+00	 2,268.90 	3790.034963	03.21E+00	2224.554815	3752.946168
21.456	6	01.48E+01	0311.08 	0	03.43E+00	0179.25 	2.249678248	01.03E+01	0199.6418371	0
20.0256	6	02.11E+01	0272.41 	0	01.10E+00	041.47 	203.1497317	03.31E+00	063.21492652	201.054071
18.5952	6	3.57E+00	0594.84 	123.4450114	08.84E001	0363.99 	78.63416991	02.65E+00	0382.6418658	77.58541193
17.1648	6	2.50E+00	0761.91 	241.2366643	09.33E+01	0230.69 	0	02.80E+02	0250.6447891	0
15.7344	6	01.10E+01	0273.77 	29.90076085	03.66E+00	0265.51 	7.260607215	01.10E+01	0285.0657955	2.874214675
14.304	6	06.62E+00	 15.79 	182.2339929	01.20E+00	 1,318.63 	4772.562725	03.59E+00	1283.574294	4725.86173
12.8736	6	07.93E+00	0244.59 	13.36375009	2.92E+00	0308.50 	0	8.76E+00	0327.6281182	0
11.4432	6	07.24E+00	0222.33 	33.433756	6.28E001	0236.01 	56.76152204	1.89E+00	0255.8528371	55.81847614
10.0128	6	07.83E+00	0216.60 	20.78333088	3.73E+00	0351.60 	0	1.12E+01	0370.3101661	0
8.5824	6	3.98E+00	0444.11 	144.5409799	1.19E+00	0421.30 	81.29377787	3.58E+00	0439.3317668	80.22816869
7.152	6	03.32E+00	0203.27 	97.37134112	03.07E+00	 3,959.26 	16164.00703	09.20E+00	3898.373527	16005.85145
5.7216	6	6.02E+00	 551.36 	10927.11034	06.47E+00	01.63 	0	01.94E+01	023.76546006	0
4.2912	6	8.86E+00	02,390.38 	20.22374318	01.14E+00	0437.69 	175.7796901	03.41E+00	0455.5545367	173.9350038
2.8608	6	4.58E+01	01,190.90 	0	02.25E+00	050.66 	74.78137802	06.75E+00	072.31404473	73.75586761
1.4304	6	2.24E+01	0153.26 	0	2.83E+00	0334.13 	11.28653312	8.49E+00	0353.009869	9.026432763
214.56	4	08.46E+00	0295.66 	0	9.05E001	0550.31 	171.338927	2.72E+00	0567.0785974	169.5344538
213.1296	4	08.36E+00	0251.32 	0	03.62E+00	0205.18 	23.53810282	01.09E+01	0225.322901	22.35675916
211.6992	4	2.36E+00	0370.10 	96.19866629	06.51E+05	0261.89 	0	01.95E+06	0281.4740383	0
210.2688	4	7.98E+00	0138.21 	30.69456756	01.30E+00	0194.00 	47.62242503	03.89E+00	0214.3081789	46.69372522
208.8384	4	5.03E+00	0327.30 	37.72781346	3.77E+00	0279.84 	0	1.13E+01	0299.313099	0
207.408	4	01.23E+01	0301.15 	0	03.67E+00	0305.84 	0	01.10E+01	0324.9941629	0
205.9776	4	01.18E+01	0290.97 	25.19257729	1.77E+01	0244.48 	0	5.30E+01	0264.2934665	0
204.5472	4	09.58E+00	0189.89 	0.786815555	07.71E+04	0263.52 	0	02.31E+05	0283.0903291	0
203.1168	4	03.41E+00	0284.74 	66.11159374	2.26E+00	0482.48 	64.93641778	6.79E+00	0499.9726006	63.96246734
201.6864	4	06.53E+00	052.48 	158.1285032	05.96E001	0205.79 	413.7366296	01.79E+00	0225.9215272	409.6354821
200.256	4	2.47E+00	0347.47 	52.98855522	08.65E001	 991.33 	478.216556	02.59E+00	959.4780703	473.4916624
198.8256	4	1.75E+00	0277.71 	95.82544038	02.05E+00	066.50 	53.57127984	06.13E+00	087.99805112	52.63618691
197.3952	4	01.25E+07	0251.13 	0	5.27E001	0293.44 	61.1683636	1.58E+00	0312.7223259	60.21030258
195.9648	4	02.26E+01	0311.94 	0	3.28E+00	0290.78 	0	9.85E+00	0310.0883706	0
194.5344	4	04.63E+00	0284.31 	80.01528465	2.35E+00	0586.16 	65.25633235	7.05E+00	0602.577131	64.28092039
193.104	4	02.63E+00	0284.62 	54.50914606	01.46E+00	0165.34 	83.29231731	04.38E+00	0185.8734345	82.2136581
191.6736	4	3.70E+01	0185.57 	0	1.11E+00	0188.38 	38.36023706	3.33E+00	0208.6810927	37.40888153
190.2432	4	03.58E+00	092.76 	75.73862682	07.14E001	 265.03 	84.99986131	02.14E+00	240.2885559	83.90980877
188.8128	4	07.11E+00	0392.61 	52.98855522	4.55E+00	0172.29 	0	1.37E+01	0192.7576358	0
