RA	DE	Halpha	RVHalpha	SigmHalpha	[NII]6548	RV[NII]6548	Sigm[NII]6548	[NII]6584	RV[NII]6584	Sigm[NII]6584	[SII]6717	RV[SII]6717	Sigm[SII]6717	[SII]6731	RV[SII]6731	Sigm[SII]6731
128.736	4	1400	-294.4565173	15.90588845	69.13	-294.7557874	14.82024292	207.4	-270.4184864	14.68702763	158.1	-246.0026373	13.34741123	102.8	-272.1778208	13.27949182
127.395	4	1489	-293.5429073	17.10523449	79.92	-290.6352498	15.22225495	239.8	-266.3198566	15.0883446	172.2	-244.7081215	12.67931645	135.2	-270.8861899	12.61086814
126.054	4	1041	-290.2995916	21.56783069	72.35	-285.9653073	12.81503082	217	-261.6747428	12.68392199	195.1	-239.5300584	4.426299943	131.2	-265.719666	4.299949555
124.713	4	1238	-289.8427866	25.52278204	91.49	-284.8207135	13.02972068	274.5	-260.5362345	12.89851306	240.2	-236.7178344	4.877197555	165.4	-262.9137091	4.76086285
123.372	4	1725	-289.3403011	21.5439124	111.5	-285.827956	13.63801684	334.5	-261.5381218	13.50634982	261.2	-238.1016272	6.683078513	165.3	-264.2944181	6.591612466
122.031	4	2537	-288.9291766	19.82050469	147.2	-286.5147123	13.95055297	441.6	-262.2212268	13.81855521	300.6	-240.244274	9.955789946	208.1	-266.43229	9.882365024
120.69	4	4128	-282.1227817	10.34282547	252.8	-283.813471	7.337949037	758.5	-259.5343473	7.188390173	459.6	-236.9856653	5.46268428	339.8	-263.1809431	5.35655922
119.349	4	6442	-279.3362711	5.352992113	377.1	-282.3941747	5.579624861	1131	-258.122597	5.403753261	709	-235.9143419	0	497.8	-262.1120071	0
118.008	4	9320	-277.4633705	7.490254177	548	-279.3724472	7.451102416	1644	-255.1169351	7.302645917	898.8	-232.9682025	0	710.9	-259.1724332	0
116.667	4	9069	-276.0015944	10.68901408	411.4	-279.3266634	9.540532575	1234	-255.0713948	9.405049599	812	-233.1021179	4.003064053	586.5	-259.3060502	3.864950178
115.326	4	12220	-279.7017151	8.628517161	378	-281.9363372	8.6579574	1134	-257.6671937	8.518436359	695	-236.2268112	2.340297995	523.4	-262.4683191	2.106482996
113.985	4	27630	-281.0264497	6.446705464	548.3	-281.3411484	9.445100214	1645	-257.0751694	9.309260396	926.7	-235.0215724	5.627708134	699	-261.2212272	5.524016471
112.644	4	25160	-272.7582788	12.41375355	569	-276.2591521	11.45844883	1707	-252.0201926	11.327053	958.4	-228.9953782	9.176146597	718.9	-255.2084623	9.100080118
111.303	4	19710	-269.3779216	11.74989994	483.5	-270.4903995	11.37272993	1450	-246.2821109	11.24125532	876	-224.7100846	7.314459407	639.1	-250.9327185	7.228263062
109.962	4	10520	-272.4841958	16.73643395	243.7	-269.116887	18.70821821	731.2	-244.915901	18.56567103	439.9	-222.969184	21.08794281	331.2	-249.1956975	21.01680686
108.621	4	6245	-278.6967441	19.59813742	129.8	-281.1580134	26.21930417	389.3	-256.8930081	26.0491815	259.7	-237.3427731	28.81875803	189.8	-263.5372551	28.73687484
107.28	4	5152	-278.2399391	27.47983935	127.8	-286.194226	32.85928387	383.3	-261.9024445	32.66007156	276.4	-241.1370435	31.65916025	194.7	-267.32307	31.57253257
105.939	4	5238	-273.7632498	23.03418497	155.7	-280.1965547	28.54298311	467	-255.9366611	28.36300974	316	-236.0482573	26.68145347	230.2	-262.2456241	26.60291758
104.598	4	6256	-273.9459718	18.72375579	209.2	-278.1820696	23.37537864	627.6	-253.9328865	23.21663337	391.5	-235.7804264	21.20443785	301.5	-261.9783901	21.13317508
103.257	4	5521	-277.41769	20.33573752	210.3	-290.1774123	21.93724772	630.8	-265.8644533	21.78388551	422.4	-244.9759524	20.64323667	291.8	-271.1534239	20.57257106
101.916	4	5212	-281.2548522	14.20432085	271	-286.7894148	14.84549655	813.1	-262.4944688	14.71223991	566.7	-242.1637284	12.05076529	395.9	-268.3474669	11.98161411
100.575	4	16870	-280.6610057	12.78345492	440.5	-285.5990373	13.82070964	1322	-261.3104202	13.68885664	708.6	-239.4854199	9.712568093	602	-265.675127	9.63839517
99.234	4	9889	-277.5547315	14.85771318	288.2	-282.8062285	14.41373584	864.6	-258.53246	14.28114111	555.1	-237.3874116	11.17983333	404.6	-263.5817941	11.10931503
97.893	4	2714	-274.8595819	13.59311924	171.4	-280.9290947	12.84196026	514.1	-256.6653064	12.71084097	394.8	-234.9322954	8.265981596	274.2	-261.1321492	8.18577549
96.552	4	2117	-275.1793454	12.69163875	127.4	-280.5628247	12.16016596	382.2	-256.3009837	12.02912924	321.4	-234.5305491	6.298940414	246.5	-260.7312982	6.203601258
95.211	4	1486	-276.778163	14.14674326	86.6	-282.2568235	12.43508876	259.8	-257.985976	12.30406585	193.3	-237.2981346	10.19493787	147.4	-263.4927161	10.12218795
93.87	4	1234	-278.7881051	14.26177158	146.8	-294.9389224	10.85078594	440.4	-270.6006477	10.71864752	213.8	-236.9856653	10.32987381	149.8	-263.1809431	10.25747989
92.529	4	936.4	-275.8645529	17.07901242	69.66	-279.9218522	15.74365067	209	-255.6634191	15.60872857	201.3	-233.5038642	10.98756221	144.2	-259.7069012	10.91667099
91.188	4	1043	-266.317328	17.83237028	70.91	-270.765102	21.15366034	212.7	-246.5553529	21.00310133	209.5	-225.4243002	15.41092819	128.4	-251.6453424	15.34353369
89.847	4	1500	-265.6321204	14.57554979	93.44	-271.4060745	14.94633742	280.3	-247.1929175	14.81291252	222.3	-226.5849005	14.5219623	153.4	-252.8033564	14.45452085
88.506	4	3088	-272.2557933	6.88953843	166.4	-276.1218009	10.40483353	499.3	-251.8835716	10.27185165	411.1	-230.3345325	7.2708578	270.3	-256.5446323	7.184335381
87.165	4	3211	-269.9717681	4.519675318	198.6	-272.6880195	8.034852769	595.7	-248.4680468	7.891305283	496.5	-227.2098392	0	343.6	-253.4269024	0
85.824	4	1815	-268.4643116	7.92686829	128	-271.5434258	10.00915023	384.1	-247.3295385	9.875177309	366	-226.8973699	4.426299943	237.4	-253.1151294	4.299949555
84.483	4	696.6	-270.1544902	11.68544992	60.62	-274.5193696	11.74175276	181.9	-250.28966	11.61056127	180.7	-229.3971245	9.464958257	128.5	-255.6093133	9.389955161
83.142	4	509.4	-271.5249052	13.08672657	37.65	-278.5025559	16.16097143	113	-254.2516688	16.0251573	136.4	-229.1739321	11.24344884	93.47	-255.3866183	11.17304785
81.801	4	562.8	-271.3878637	13.29658593	46.33	-277.9989346	11.20023574	139	-253.7507252	11.06857755	136.3	-229.1292936	10.53006005	103.8	-255.3420793	10.45816304
80.46	4	444.3	-271.2508222	13.26672413	39.59	-275.5266121	14.00234223	118.8	-251.2915473	13.87028389	116.8	-229.3078475	8.805490592	87.46	-255.5202353	8.727893739
79.119	4	530.6	-270.7483367	12.22637375	47.36	-275.6639633	12.32548732	142.1	-251.4281683	12.19446686	128.5	-227.9240548	8.066674771	82.54	-254.1840654	7.985374303
77.778	4	548.9	-264.4444274	9.175013397	47.49	-270.6735345	10.67368428	142.5	-246.4642722	10.5412434	144.9	-223.3262918	4.999207619	106.8	-249.5520095	4.885229894
76.437	4	384.2	-265.4037179	12.2890286	32.09	-268.9795357	15.76831282	96.27	-244.77928	15.63333997	102.4	-224.2636998	10.79306522	73.66	-250.5318675	10.72176753
75.096	4	330.8	-264.3073859	10.55147352	25.37	-270.5361833	17.39056921	76.11	-246.3276512	17.25175499	70.55	-224.754723	15.67529009	44.05	-250.9772575	15.60786505
73.755	4	364.2	-263.1196928	10.13121858	31.9	-265.4999707	11.71358542	95.71	-241.3182148	11.58237736	89.37	-223.058461	10.9553038	62.39	-249.2847755	10.88434725
72.414	4	614.7	-261.7492777	6.395903691	54.73	-264.6758632	9.25238629	164.2	-240.4984888	9.115770753	142.3	-217.9696748	2.576322647	93.87	-244.2073297	2.36485686
71.073	4	270.4	-260.9727092	7.031917872	24.92	-264.6758632	7.783319584	74.75	-240.4984888	7.637807253	63.47	-217.3893746	0	50.47	-243.6283227	0
69.732	4	141.2	-261.3381532	8.34517038	15.02	-270.6277508	8.07033356	45.05	-246.4187319	7.927046345	31.68	-225.2903848	0	15.41	-251.5117254	0
68.391	4	115.5	-260.9270287	10.62039556	9.838	-276.7169896	17.62815308	29.51	-252.4755959	17.48870207	18.82	-213.7290197	5.059215918	10.75	-239.9761248	4.946349443
67.05	4	93.84	-263.1653733	7.969473973	11.66	-278.6856909	15.84221215	34.97	-254.4338302	15.7070857	9.315	-187.1691269	80.09914608	8.944	-213.4754206	79.9142931
65.709	4	79.5	-262.2517633	8.787270593	7.701	-268.567482	24.62078974	23.1	-244.369417	24.45716872	-5.786	-337.2883192	44.49043583	-6.551	-363.2600731	44.37985139
64.368	4	73.05	-259.0084476	10.65474239	8.278	-261.3336494	30.6068915	24.84	-237.1740447	30.41784943	19.72	-228.0133317	14.5766178	8.274	-254.2286044	14.50918639
63.027	4	65.8	-256.770103	6.547299048	3.616	-177.0457642	115.2885142	10.85	-153.334295	114.6685739	24.54	-224.1744229	15.17108995	13.21	-250.3982505	15.10370627
61.686	4	80.72	-261.2924727	5.700398836	2.797	-50.22477459	212.6650762	8.39	-27.1875777	211.5306091	15.02	-223.4155688	22.81428196	15.76	-249.6410875	22.74112752
60.345	4	80.26	-258.2318791	3.51107579	7.534	-268.6590495	31.04652725	22.6	-244.4604976	30.85552069	24.31	-209.8454723	16.17179714	18.67	-236.1012319	16.10426521
59.004	4	83.42	-259.3282111	8.588479886	7.546	-266.0035919	23.72633935	22.64	-241.8191584	23.56623867	17.59	-211.9881191	9.852068334	15.81	-238.2391038	9.77833228
57.663	4	110	-258.2775596	0	9.144	-265.2252682	15.86681644	27.43	-241.0449728	15.73163836	31.13	-210.470411	18.38879934	17.47	-236.7247779	18.32012986
56.322	4	115.2	-260.0590992	0	8.382	-267.8807257	16.11208382	25.15	-243.686312	15.97637776	29.49	-215.6931126	9.852068334	18.99	-241.9358407	9.77833228
54.981	4	98.16	-258.6886841	2.086885051	6.841	-253.5504117	44.86410399	20.52	-229.4321884	44.60762652	20.1	-209.8454723	0	20.03	-236.1012319	0
53.64	4	96.47	-256.2676175	2.086885051	7.397	-286.6062798	4.936831787	22.19	-262.3123075	4.744716413	12.72	-213.952212	15.78043269	11.29	-240.1988198	15.71299028
52.299	4	106.3	-261.3381532	0	4.605	-265.2252682	30.06135909	13.82	-241.0449728	29.87473952	16.48	-215.2467278	12.82625358	18.55	-241.4904508	12.75793972
50.958	4	96.36	-258.8714061	0	8.081	-278.9146097	19.47146171	24.24	-254.6615318	19.32654895	30.71	-223.7726766	1.608871582	16.39	-249.9973995	1.249641336
49.617	4	100.7	-258.7343646	5.412268094	9.91	-269.6205082	8.892209142	29.73	-245.4168446	8.753931431	16.16	-219.5320214	18.73101675	18.63	-245.8107336	18.66209129
48.276	4	86.62	-260.6072652	0	6.685	-265.8204569	25.8106654	20.05	-241.6369971	25.64222837	14.37	-184.8925646	42.46315637	6.982	-211.2039317	42.3565435
46.935	4	73.87	-259.6936551	12.72228818	3.441	-109.5605156	195.0922041	10.32	-86.20784688	194.0508261	28.62	-219.7998523	0	25.66	-246.0334286	0
45.594	4	60.48	-259.1454891	0	3.745	-236.5188564	71.13270717	11.24	-212.4911852	70.74319592	10.22	-189.1778582	75.13488221	4.357	-215.4796755	74.96067232
44.253	4	28.46	-262.4344853	0	4.403	-277.5410971	11.40134134	13.21	-253.2953219	11.26989392	16.91	-203.2836164	0	4.634	-229.5539991	0
42.912	4	25.1	-260.5159042	14.37629853	3.283	-124.3944508	231.8299729	9.848	-100.9629142	230.5939242	0.3927	-140.9683049	90.57439742	4.457	-167.377557	90.36693512
41.571	4	62.49	-269.7433656	0	6.634	-281.2495809	11.8260441	19.9	-256.9840887	11.69489746	0.7119	-228.504355	0	13.57	-254.7185334	0
40.23	4	-14.26	-142.2947644	47.50535318	2.492	-17.58096029	230.4862516	7.476	5.282678414	229.2573268	3.104	-416.3876974	0	14.23	-442.1831787	0
38.889	4	32.22	-265.5864399	0	9.046	-278.7772584	14.49031566	27.14	-254.5249108	14.35761068	10.62	-220.9604527	0	8.672	-247.1914426	0
37.548	4	-15.01	-160.0644798	27.25672016	2.95	-248.5599829	41.71038807	8.85	-224.4682923	41.46932043	5.892	-200.5606694	10.82564103	8.259	-226.8371202	10.75441354
36.207	4	-17.92	-172.4438959	16.17602209	2.988	-20.14485034	198.1902714	8.964	2.732419869	197.1324863	-0.4159	-159.9842954	47.36465562	7.754	-186.3957094	47.24836023
34.866	4	-17.81	-133.432747	37.35212754	4.943	-244.2105266	43.37024532	14.83	-220.1419608	43.12109183	3.15	-267.4291054	67.01261039	5.781	-293.5565402	66.85568003
33.525	4	-10.48	-158.7854257	53.31298756	25.89	-266.3240782	0	77.67	-242.1379408	0	-2.556	-317.3349208	36.57504998	-5.072	-343.3511407	36.47962878
32.184	4	-13.11	-165.3177376	51.26857804	8.059	-282.9435797	0	24.18	-258.669081	0	-1.856	-270.1074139	203.529199	-3.835	-296.2288801	203.0731353
30.843	4	-11.92	-48.64973487	375.4158692	-19.27	322.7296591	6480.291011	-57.8	343.7839599	6445.836962	-3.75	-553.6063705	35.79432178	8.588	-579.0960606	35.70033683
29.502	4	-18.14	-166.3683891	30.67063842	1.828	-4.441023824	195.403968	5.483	18.35275346	194.3609389	8.085	-82.75973317	10.12700868	-7.566	-109.2987027	10.05407287
28.161	4	-12.49	-6.349589809	428.2313879	2.619	-167.2022578	26.04738829	7.857	-143.5431238	25.87797664	4.952	-225.6028541	47.16560965	3.903	-251.8234984	47.04971248
26.82	4	-16.33	-134.3006765	49.94927745	5.43	-297.7317312	0	16.29	-273.3786079	0	6.216	-209.9793877	6.822425135	9.85	-236.2348489	6.732230145
25.479	4	-12.04	-156.8668446	74.31660958	14.35	-283.8592547	0	43.06	-259.5798876	0	-3.29	-146.1910066	0	-10.22	-172.5886198	0
24.138	4	70.49	-423.2298531	0	2.869	-130.3921222	170.4947451	8.607	-106.9286976	169.5835497	-4.736	-15.57882787	89.22857996	1.815	-42.26750973	89.02403208
22.797	4	-19.81	-149.2382008	47.199041	6.641	-292.1918974	23.74823754	19.92	-267.8682279	23.58805179	-1.105	-128.290978	50.04459909	-7.798	-154.7284814	49.9229069
21.456	4	-17.44	-149.3752423	40.92238159	17.17	-282.9435797	0	51.51	-258.669081	0	8.959	-224.4422537	38.47586622	0.5457	-250.6654845	38.37689669
20.115	4	34.58	-275.7731919	0	3.318	-94.81814783	225.7343607	9.954	-71.54386025	224.5306269	4.529	-195.4272448	63.37307958	-4.667	-221.7596743	63.22382377
18.774	4	-16.85	-137.1328677	44.80281978	5.048	-285.8737398	10.28404445	15.14	-261.5836622	10.15078559	-6.544	-1.696262061	64.464091	-1.644	-28.41588115	64.31253979
17.433	4	-12.06	-211.9118498	86.90510468	6.163	-286.8809823	7.673735144	18.49	-262.5855494	7.527297694	-2.03	-244.9313139	132.69982	-2.902	-271.1088849	132.4002648
16.092	4	-6.331	-174.6822405	67.34387443	3.466	-64.41773732	160.2960285	10.4	-41.30508036	159.4387564	3.169	-100.0794616	86.3042503	4.808	-126.5798342	86.10602604
14.751	4	-15.95	-158.9224672	87.96927723	7.661	-290.8183849	3.771213332	22.98	-266.5020179	3.531249222	-16.49	-135.7902418	0	-2.51	-162.2555721	0
13.41	4	-12.36	-328.1230475	29.92924656	2.784	-70.73589493	138.1097799	8.353	-47.58964606	137.3696591	-90.4	-28.56862418	0	-11.18	-55.22835834	0
12.069	4	-14.81	40.60996648	383.7466879	28.14	-218.2053561	0	84.43	-194.2750527	0	5.884	-167.4389208	32.68549628	2.889	-193.7891832	32.59708644
10.728	4	-17.31	-166.6424721	57.20314153	1.735	-218.9836799	65.4617129	5.206	-195.0492383	65.10137208	1.895	-64.36868136	52.51532716	-6.627	-90.94863527	52.38860744
9.387	4	-22.09	-124.5707296	43.63054528	2.532	-193.8941845	98.76697881	7.597	-170.0931369	98.23371081	6.045	-222.7013532	16.99249726	13.86	-248.9284635	16.92466022
8.046	4	-13.3	-187.0616566	19.79584449	-4.408	-939.2536469	391.6400508	-13.23	-911.4897281	389.5557528	-0.2569	-184.5354568	46.28886551	3.676	-210.8476197	46.17471776
6.705	4	-17.53	-165.9115841	79.60183732	2.983	-390.535394	15.19725412	8.949	-365.6888592	15.06338923	142.5	-161.1002573	0	-4.233	-187.4646454	0
5.364	4	-23.38	-144.9442336	0	-6.294	-760.5596677	751.4001701	-18.88	-733.7458156	747.4041108	7.895	-184.3122644	35.46483131	3.856	-210.6249247	35.37144847
4.023	4	22.38	-270.0631292	0	2.156	-111.9412706	220.1836205	6.469	-88.5759441	219.0093086	5.157	-164.358866	9.28521336	-10.66	-190.7159923	9.209561047
2.682	4	-17.8	-146.9541757	43.48634224	2.125	-151.8189175	125.1213019	6.376	-128.2415725	124.4496321	-11.77	-159.9396569	14.35734838	-1.144	-186.3511704	14.28987057
1.341	4	-18.64	-140.2848223	39.50790116	-51.01	-569.3667245	4567.813823	-153	-543.5693927	4543.527838	1.727	-96.10663728	33.269407	3.14	-122.6158633	33.17996932
0	4	-19.92	-122.5607875	41.89641114	2.537	-291.6882761	47.58068542	7.611	-267.3672842	47.3107897	2.181	-156.279302	0	-94.53	-182.6989725	0
199.809	2	-26.01	-154.2173755	32.16429067	3.252	-224.0656762	7.107675801	9.756	-200.1042151	6.955701979	-4.137	-95.79416796	0	24.4	-122.3040903	0
198.468	2	-20.15	-164.9522935	38.90263444	2.23	-9.477236408	241.1185995	6.69	13.34331703	239.8332994	20.78	-245.6455295	0	-2.727	-271.8660478	0
197.127	2	-17.73	-161.3435339	34.79563911	2.427	-149.712865	99.06092276	7.281	-126.1467173	98.52611613	12.8	-199.2661537	23.89810854	4.292	-225.5454892	23.82355165
195.786	2	-16.46	-149.9234083	38.73543836	2.375	-287.476171	54.34286376	7.124	-263.1775738	54.03912175	-2.307	-84.50063371	47.46414961	-4.751	-111.0357237	47.34765502
194.445	2	-20.35	-174.727921	23.407724	16.58	-296.5413537	0	49.75	-272.1945593	0	-695.3	-243.5028827	0	-25.46	-269.6836369	0
193.104	2	-15.57	-156.9582056	48.87126913	3.89	-174.6650092	38.12897468	11.67	-150.9661978	37.90513417	-10.31	-82.75973317	0	-7.969	-109.2987027	0
191.763	2	-10.76	-356.3079174	27.8581423	2.836	-59.38152474	172.7173531	8.508	-36.29564393	171.7944014	9.513	-96.24055271	41.13258578	1.384	-122.7494803	41.02855029
190.422	2	-12.43	-231.7828683	104.3234214	1.776	43.86083323	133.1891215	5.329	66.39780283	132.4749472	0.488	-92.62483621	63.56797566	-7.511	-119.1418214	63.41831015
189.081	2	-10.19	-248.1364881	94.20894358	2.17	-9.248317654	216.3075847	6.509	13.57101868	215.1538151	-1.793	-34.46090292	161.3675536	-4.231	-61.15204516	161.0047937
187.74	2	-20.9	-132.1993734	45.06971123	2.644	-243.0201491	46.43496508	7.931	-218.9579122	46.17074315	-9.02	-112.0872114	23.85323904	1.957	-138.5608248	23.77874204
186.399	2	-21.47	-152.6642384	36.93147968	6.068	125.5390446	0	18.2	147.6417536	0	10.2	-91.50887433	0	-9.169	-118.0283465	0
185.058	2	-12.28	-167.6474432	40.44467369	2.178	-251.5817104	95.57190191	6.534	-227.4739541	95.05534873	4.331	-121.0149065	0	19.9	-147.5131636	0
183.717	2	-17.46	-143.3910965	51.7347132	1.636	-312.840369	61.93631694	4.908	-288.4069172	61.59401949	-3.975	-178.1521549	32.1835396	7.187	-204.4785429	32.0960054
182.376	2	-482.2	-53.49186811	5499.596046	3.384	-67.16476237	40.2486043	10.15	-44.03750023	40.01460708	-8.378	-391.5240667	26.74679414	0.1482	-417.4194955	26.66815927
181.035	2	-12.23	-154.5828195	60.63456409	2.145	-104.3869517	179.832655	6.435	-81.06178946	178.8720577	-11.04	-11.2042573	28.84016217	1.627	-37.94722686	28.7582444
179.694	2	-12.63	-305.7852819	202.6700958	-4.146	-614.5552865	261.0559558	-12.44	-588.5176995	259.6649094	-8.008	-115.2565432	0	10.62	-141.7230937	0
178.353	2	-16.68	-154.5828195	49.17658161	2.208	-72.42989371	192.2862397	6.624	-49.27463831	191.25972	2.721	-190.0259893	27.54957666	-5.032	-216.3259165	27.46970768
177.012	2	-14.5	-173.9513525	56.98194642	8.985	-291.9629786	0	26.96	-267.6405262	0	-5.017	-96.77621441	51.64670722	-4.125	-123.2839483	51.52176022
175.671	2	-12.04	-179.1132492	84.87416148	2.053	-234.4128039	76.94809745	6.158	-210.3963299	76.52852287	-4.418	-117.5331054	13.80122942	-8.714	-143.9945827	13.7335574
174.33	2	-12.55	129.6412653	457.9749313	1.404	-274.0157483	180.4563976	4.212	-249.7887164	179.4924995	-0.6591	-284.3470876	162.3577713	-5.88	-310.4368207	161.9928239
172.989	2	-14.38	-220.6368257	101.890291	1.844	-190.8266732	119.5315199	5.532	-167.0419347	118.8892686	3.068	-23.70303038	12.56104434	10.03	-50.37360749	12.49247994
171.648	2	-20.34	-169.7487463	65.82963264	-3.407	-598.85146	198.5604681	-10.22	-572.8973659	197.5007224	6.681	-107.2662561	12.11146878	-4.228	-133.750613	12.04239505
170.307	2	-16.9	-156.3186786	48.21934602	1.99	-334.0382456	61.81735759	5.971	-309.4920905	61.4756676	4.39	-95.12459083	0	16.75	-121.6360053	0
168.966	2	-12.29	-182.4936064	57.92664552	5.621	-276.9916921	0	16.86	-252.7488379	0	0.04865	-63.83301965	54.85920549	-3.004	-90.41416729	54.72767651
167.625	2	-15.49	-149.0554788	46.50400727	2.506	-69.77443616	206.6846737	7.519	-46.6332991	205.5818931	16.94	-58.43176415	0	5.343	-85.02494845	0
166.284	2	-13.04	-162.3941854	53.13107156	1.75	-279.2808797	20.70262721	5.251	-255.0258545	20.55363481	-0.6508	-95.74952948	30.11841769	5.983	-122.2595513	30.03440075
164.943	2	-20.46	-152.2074334	51.00495313	5.506	-285.095416	0	16.52	-260.8094765	0	-4.215	-104.5879476	244.4251877	1.856	-131.0782731	243.8784057
163.602	2	-14.54	-164.9522935	71.8171607	3.223	-300.707675	45.7305426	9.67	-276.3387295	45.46979868	4.761	-197.6145301	48.77571845	6.205	-223.8975463	48.65658938
162.261	2	-11.28	-194.553259	29.29379544	-8.17	-746.7787587	706.3356141	-24.51	-720.0381759	702.5790822	-13.13	-73.56420727	0	-8.514	-100.168208	0
160.92	2	-12.98	-126.9917962	40.23674941	2.442	-93.71933781	165.990574	7.325	-70.4508923	165.1031979	-4.704	-50.17364622	32.43469095	-5.883	-76.78523369	32.34671957
159.579	2	-16.99	-152.2074334	41.73081705	15.04	-284.4544435	0	45.11	-260.1719119	0	-7.944	118.5597904	0	6.598	91.57218125	0
158.238	2	-14.48	-136.4019796	44.55630691	3.904	-272.0928308	6.629318207	11.71	-247.8760225	6.471497766	-13.05	-64.77042764	0	8.535	-91.34948626	0
156.897	2	-13.2	-125.1188956	57.6654513	4.23	-186.9808381	12.84196026	12.69	-163.2165469	12.71084097	-3.155	-119.0508136	45.61028967	3.316	-145.5534476	45.49749053
155.556	2	-12.57	-145.4467191	46.15610149	3.374	-207.034121	56.872219	10.12	-183.1632119	56.55568821	-8.264	-55.48562478	0	-15.14	-82.08537454	0
154.215	2	-19.05	-138.2291997	39.11149074	2.506	-3.067511301	173.8286027	7.519	19.71896339	172.8997726	-12.45	-27.0955545	0	29.12	-53.80311038	0
152.874	2	17.31	-252.7958993	8.426875434	3.071	-237.7550177	62.25349969	9.212	-213.7207741	61.90958211	-19.79	-45.44196784	0	7.784	-72.06409984	0
151.533	2	21.56	-480.0107174	0	3.463	8.469993891	248.1087927	10.39	31.19512684	246.7864219	-8.748	-142.0842668	17.84574816	7.81	-168.4910319	17.77744492
150.192	2	33	-269.4236021	1.591646145	3.591	-127.1414759	184.7053843	10.77	-103.695334	183.7189981	-6.633	-95.70489101	27.15973432	-4.894	-122.2150123	27.08046874
148.851	2	30.12	-280.8437277	0	3.022	12.81945021	219.6966932	9.066	35.5214583	218.524962	-6.725	-159.2254413	22.38099182	-1.122	-185.5940074	22.30837054
147.51	2	43.22	-275.8188724	10.23740328	3.054	-97.88565913	248.498204	9.162	-74.59506243	247.1737678	7.737	-191.6329744	79.05701563	6.201	-217.9293205	78.87440129
146.169	2	76.66	-277.691773	9.401907255	3.126	-235.6031814	119.8247551	9.378	-211.5803786	119.1809612	2.635	-205.7387326	22.24362197	11.77	-232.003644	22.17116622
144.828	2	82.3	-277.0065655	11.29382728	12.76	-286.2400098	6.42199399	38.29	-261.9479848	6.261239999	28.14	-246.8507683	0	17.4	-273.0240618	0
143.487	2	103.8	-278.3313001	13.17690413	13.04	-286.6520635	7.525844122	39.12	-262.3578478	7.378087046	-2.383	6.160109589	125.2165494	-5.112	-20.57701738	124.9334415
142.146	2	112	-278.6967441	15.85159431	6.03	-271.4060745	64.59090957	18.09	-247.1929175	64.23503273	-25.03	-97.31187612	0	-3.392	-123.8184163	0
140.805	2	121.1	-275.5904699	14.14674326	15.32	-280.9748784	7.999261881	45.95	-256.7108467	7.855449238	25.58	-228.1026087	3.696010726	17.2	-254.3176824	3.547441058
139.464	2	90.35	-270.7483367	13.47495373	10.99	-281.4784997	3.277336574	32.96	-257.2117904	3.004250981	15.96	-139.4505968	0	-1343	-165.863231	0
138.123	2	134.5	-267.779104	10.72321135	11.45	-269.5289407	18.684947	34.36	-245.3257639	18.54246976	19.19	-222.4781608	20.40784276	16.79	-248.7057685	20.33741691
136.782	2	136.2	-272.7125983	20.96707492	11.47	-275.1603421	14.94633742	34.4	-250.9272247	14.81291252	43.91	-226.0046004	0	18.94	-252.2688884	0
135.441	2	124.6	-282.0771012	22.49386175	9.283	-281.3869322	13.05643903	27.85	-257.1207097	12.92521671	20.77	-226.5849005	24.56834115	19.85	-252.8033564	24.49287222
134.1	2	104.3	-283.5845578	27.72476493	6.551	-309.0861014	44.21855709	19.65	-284.6726101	43.96524969	19.46	-230.5577248	22.81428196	8.663	-256.7673273	22.74112752
132.759	2	136.8	-294.7306004	33.19556116	11.1	-285.7821723	18.52180156	33.3	-261.4925815	18.37981088	23.65	-232.6110947	22.06004413	17.41	-258.8161212	21.98780683
131.418	2	172.3	-283.6302383	31.53821805	12.16	-285.5990373	26.99047198	36.48	-261.3104202	26.81712799	35.57	-227.8347778	15.64895149	23.76	-254.0504484	15.58153034
130.077	2	304	-289.0662181	32.18583763	22.03	-285.5074698	26.09038649	66.1	-261.2193395	25.92079726	53.31	-230.6470018	21.04128379	34.82	-256.8564053	20.97019823
128.736	2	615.4	-280.2498811	17.98649567	43.11	-278.6399071	12.97620635	129.3	-254.3882898	12.84502661	114.4	-232.2986254	7.138757403	72.66	-258.5043482	7.051215036
127.395	2	1314	-280.0214786	13.02640588	85.77	-278.6856909	6.95101109	257.3	-254.4338302	6.797252961	146	-233.9948874	6.493407618	99.82	-260.1968302	6.400100425
126.054	2	1575	-282.9450308	15.46892545	81.86	-282.165256	7.41352551	245.6	-257.8948953	7.264708828	166.1	-235.7804264	2.576322647	109.3	-261.9783901	2.36485686
124.713	2	1297	-280.6153252	16.86857189	72.16	-281.7532022	13.76862172	216.5	-257.4850324	13.63682389	168	-234.4412722	7.2708578	117.2	-260.6867592	7.184335381
123.372	2	1320	-283.6759188	17.65182689	84.25	-284.0423897	13.13644078	252.7	-259.7620489	13.00517129	203.5	-236.494642	8.653946815	149	-262.6910141	8.575665542
122.031	2	1545	-286.964915	16.97394085	103	-286.1026585	10.55468223	309	-261.8113638	10.4220144	235.8	-238.1462656	6.396800641	175.3	-264.3389571	6.302503109
120.69	2	1744	-283.7672798	17.90950418	116.3	-284.729146	12.57142371	348.9	-260.4451539	12.44038352	245	-236.5392805	7.357851498	172.4	-262.7355531	7.271974609
